# Creation date: Tue Apr 22 11:17:26 2025
####################################### 
# PHOTOMETRIC REDSHIFT with OPTIONS   # 
# Config file            : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/config_file.para
# CAT_IN                 : /home/hallouin/Documents/thall_2025/lephare/simulation_catalogs/buzzard_base/Shuffle_Buzzard_training_file.dat
# CAT_OUT                : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/TRAINING_CAT_5000.out
# CAT_LINES              : 1 5000
# PARA_OUT               : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/output.para
# INP_TYPE               : M
# CAT_FMT[0:MEME 1:MMEE] : 1
# CAT_MAG                : AB
# ZPHOTLIB               : buzzard_mags 
# FIR_LIB                : 
# FIR_LMIN               : 7.000000
# FIR_CONT               : -1.000000
# FIR_SCALE              : -1.000000
# FIR_FREESCALE          : YES
# FIR_SUBSTELLAR         : NO
# ERR_SCALE              : 0.000000 
# ERR_FACTOR             : 1.500000 
# GLB_CONTEXT            : 0
# FORB_CONTEXT           : -1
# DZ_WIN                 : 1.000000
# MIN_THRES              : 0.020000
# MAG_ABS                : -24.000000 -5.000000
# MAG_ABS_AGN            : -30.000000 -10.000000
# MAG_REF                : 2
# NZ_PRIOR               : -2 -2
# Z_INTERP               : YES
# Z_METHOD               : BEST
# PROB_INTZ              : 0.000000 
# MABS_METHOD            : 1
# MABS_CONTEXT           : 33556478 
# MABS_REF               : 10 
# AUTO_ADAPT             : YES
# ADAPT_BAND             : 4
# ADAPT_LIM              : 1.500000 23.000000
# ADAPT_ZBIN             : 0.010000 6.000000
# ZFIX                   : NO
# SPEC_OUT               : save_spec
# CHI_OUT                : NO
# PDZ_OUT                : test
####################################### 
# Offsets from auto-adapt: 0.042989585745065284,-0.0006165267043378719,-0.0021406715295242407,0.0035866669364388315,0.006062724835594224,-0.026013763042950444
# Offsets from auto-adapt: 0.042990,-0.000617,-0.002141,0.003587,0.006063,-0.026014,
# Format: 
# IDENT 1 Z_BEST 2 Z_BEST68_LOW 3 Z_BEST68_HIGH 4 Z_BEST99_LOW 5 Z_BEST99_HIGH 6 Z_MED 7 Z_MODE 8 CHI_BEST 9 MOD_BEST 10 EXTLAW_BEST 11 EBV_BEST 12 PDZ_BEST 13 SCALE_BEST 14 MAG_OBS()15-20 ERR_MAG_OBS()21-26 MAG_ABS()27-32 EMAG_ABS()33-38 ZSPEC 39
# Format topcat: 
# IDENT  Z_BEST  Z_BEST68_LOW  Z_BEST68_HIGH  Z_BEST99_LOW  Z_BEST99_HIGH  Z_MED  Z_MODE  CHI_BEST  MOD_BEST  EXTLAW_BEST  EBV_BEST  PDZ_BEST  SCALE_BEST  MAG_OBS0  MAG_OBS1  MAG_OBS2  MAG_OBS3  MAG_OBS4  MAG_OBS5  ERR_MAG_OBS0  ERR_MAG_OBS1  ERR_MAG_OBS2  ERR_MAG_OBS3  ERR_MAG_OBS4  ERR_MAG_OBS5  MAG_ABS0  MAG_ABS1  MAG_ABS2  MAG_ABS3  MAG_ABS4  MAG_ABS5  EMAG_ABS0  EMAG_ABS1  EMAG_ABS2  EMAG_ABS3  EMAG_ABS4  EMAG_ABS5  ZSPEC 
         246022           0.8499       0.0434       2.0000       0.0100       2.0000       1.2592       0.0695    2.99573e-01     96      0        0.000    9.90000e+01    5.01256e-03     26.807     27.086     27.116     26.738     26.774     26.481      0.761      0.255      0.198      0.323      0.538      1.141    -15.99428    -16.18334    -16.26346    -16.16084    -16.21699    -16.35604       0.49362      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        1.71945 
         299615           0.4683       0.1177       0.6256       0.0200       2.0000       0.4769       0.2139    7.29065e+00     76      0        0.000    9.90000e+01    7.62284e-04     98.957     29.207     27.580     26.829     28.191     26.033      1.848      0.594      0.335      0.341      0.484      1.090    -13.15412    -13.75706    -14.06763    -14.08040    -14.17944    -14.30670      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.88599 
          82947          0.05149       0.0465       0.0565       0.0231       0.1184       0.0539       0.0514    4.60199e+00     76      0        0.000    9.90000e+01    2.72898e-04     25.109     24.168     23.897     23.716     23.725     23.715      0.126      0.019      0.014      0.020      0.038      0.106    -12.03904    -12.64199    -12.95550    -12.96689    -12.95099    -13.07825       1.16894       0.27010       0.09616       0.24348       0.10557       0.17063        0.09713 
         253980           0.3485       0.2485       0.4101       0.0100       0.6534       0.3215       0.3037    8.43905e-01     68      0        0.000    9.90000e+01    3.35425e-03     27.273     26.660     25.894     25.691     25.245     25.331      0.865      0.147      0.066      0.099      0.162      0.437    -14.49183    -15.14140    -15.67462    -15.66464    -15.79863    -15.94591       0.20752       0.15806       0.06498      -1.00000      -1.00000      -1.00000        0.28528 
          14803           0.4881       0.4690       0.5001       0.1668       0.5240       0.4532       0.4866    2.18625e+00     40      0        0.000    9.90000e+01    8.12396e-02     25.748     24.845     23.735     23.242     22.979     22.839      0.223      0.034      0.013      0.014      0.020      0.049    -17.49521    -18.39097    -18.83235    -19.05305    -19.21470    -19.37947       0.78286       0.23793       0.07773       0.63678       0.92929       1.16502        0.44035 
         358912           0.2793       0.0100       0.5643       0.0100       2.0000       0.4021       0.3007    4.97087e-01     48      0        0.000    9.90000e+01    1.71598e-03     27.704     27.098     26.287     26.020     25.609     25.434      1.045      0.256      0.098      0.127      0.232      0.502    -13.36408    -14.16974    -14.60031    -14.90836    -15.08980    -15.27833       0.13390       0.08222       0.08885      -1.00000      -1.00000      -1.00000        0.54976 
         278229           0.6291       0.6187       0.6396       0.5918       0.6552       0.6233       0.6253    5.19910e+00     60      0        0.000    9.90000e+01    9.49150e-02     25.238     24.956     24.048     23.452     23.300     23.286      0.173      0.035      0.015      0.016      0.026      0.066    -18.17289    -18.88840    -19.14376    -19.20495    -19.31241    -19.43561       0.20850       0.10430       0.07733       0.62659       0.98218       1.23681        0.62644 
         394358            1.018       0.9978       1.0401       0.9644       1.0973       1.0275       1.0203    2.39842e+00      1      0        0.000    9.90000e+01    1.05016e+00     98.957     28.023     25.382     24.259     23.227     22.683      2.670      0.433      0.044      0.031      0.025      0.042    -19.10439    -20.59874    -21.40551    -21.82573    -22.09964    -22.36362       0.02182       0.08646       0.79297       1.42262       1.75247       1.98923        1.03358 
          92344           0.6126       0.0100       0.9467       0.0100       2.0000       0.6524       0.5576    3.44414e-01     60      0        0.000    9.90000e+01    5.33511e-03     28.064     27.945     27.078     26.432     26.524     25.663      1.554      0.449      0.206      0.306      0.450      1.112    -15.03912    -15.76536    -16.12310    -16.18429    -16.29175    -16.41495       0.24556      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.35999 
         314442           0.8404       0.6284       1.0331       0.2808       1.9524       0.8843       0.8693    5.21558e-01      3      0        0.000    9.90000e+01    4.03055e-02     98.957     29.806     27.348     26.503     25.690     25.458      3.795      1.409      0.385      0.272      0.236      0.370    -15.84077    -17.23815    -17.96177    -18.31109    -18.53039    -18.74646      -1.00000       0.02867      -1.00000      -1.00000      -1.00000      -1.00000        1.11667 
         299311           0.7584       0.6301       0.9284       0.0100       2.0000       0.8911       0.7399    9.74985e-01     76      0        0.000    9.90000e+01    9.55097e-03     27.062     27.524     27.101     26.200     26.297     26.213      0.872      0.273      0.190      0.226      0.358      0.874    -15.85023    -16.50189    -16.81245    -16.82522    -16.92426    -17.05153       0.27070      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.87573 
          92717           0.2794       0.2527       0.3816       0.0100       0.5595       0.2881       0.2835    2.45352e+00     82      0        0.000    9.90000e+01    2.02272e-03     26.762     26.199     25.638     25.611     25.213     25.864      0.417      0.105      0.057      0.103      0.161      0.521    -14.28969    -14.84081    -15.04091    -15.13988    -15.23742    -15.36394       0.13390       0.08222       0.08885      -1.00000      -1.00000      -1.00000        0.36043 
         273249           0.5806       0.5700       0.5910       0.5086       0.6089       0.5804       0.5815    8.73450e-01     41      0        0.000    9.90000e+01    7.16256e-02     26.256     25.530     24.246     23.629     23.459     23.237      0.440      0.058      0.018      0.019      0.030      0.074    -17.61322    -18.49104    -18.95985    -19.04238    -19.15930    -19.28790       0.35890       0.02670       0.06909       0.59380       0.93854       1.19317        0.57117 
         258471           0.3662       0.3296       0.4165       0.1030       0.4644       0.3550       0.3894    1.03377e+01     32      0        0.000    9.90000e+01    8.61049e-03     28.646     26.303     25.132     24.901     24.602     24.474      0.759      0.108      0.037      0.054      0.083      0.238    -15.11707    -16.06447    -16.44927    -16.69583    -16.84327    -16.99792       0.30980       0.21161       0.04100       0.22637       0.56578       0.82040        0.35994 
         108767           0.4071       0.0100       0.6209       0.0100       2.0000       0.4983       0.3100    2.48741e-01     48      0        0.000    9.90000e+01    3.59997e-03     27.993     27.532     26.570     26.197     25.849     25.431      1.448      0.302      0.126      0.158      0.265      0.616    -14.13360    -14.95815    -15.52148    -15.71283    -15.89427    -16.08280      -1.00000       0.32517       0.06938      -1.00000      -1.00000      -1.00000        0.55271 
         415842            1.601       0.8062       1.7953       0.0100       2.0000       1.4053       1.6785    3.55738e-01     63      0        0.000    9.90000e+01    2.94579e-01     26.383     26.375     26.070     25.644     25.343     24.961      0.466      0.129      0.086      0.116      0.172      0.378    -19.34020    -20.04744    -20.41525    -20.53238    -20.64553    -20.76744      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        1.71191 
         178023           0.2206       0.1091       0.6379       0.0100       1.0350       0.3212       0.2334    1.70500e+00     41      0        0.000    9.90000e+01    7.43724e-04     26.823     27.091     26.324     25.986     25.921     26.437      0.921      0.225      0.104      0.168      0.276      0.751    -12.62441    -13.54605    -13.98211    -14.03746    -14.15439    -14.28299       0.38375       0.25120       0.02040      -1.00000      -1.00000      -1.00000        0.38912 
          32655           0.5864       0.5508       0.6241       0.0572       0.6926       0.5578       0.5776    3.99184e+00     83      0        0.000    9.90000e+01    2.27230e-02     26.382     25.853     25.172     24.728     24.672     24.881      0.358      0.074      0.038      0.048      0.087      0.230    -16.83386    -17.42944    -17.32736    -17.41307    -17.49547    -17.58466       0.35890       0.02670       0.06909       0.59380       0.93854       1.19317        0.63668 
         137350            1.433       0.5805       1.8713       0.0100       2.0000       1.1823       1.3856    2.74522e-02     36      0        0.000    9.90000e+01    1.93252e-01     28.325     27.659     27.190     26.373     25.977     99.026      0.970      0.315      0.214      0.252      0.355      0.813    -18.39991    -19.33884    -19.83783    -20.04737    -20.20816    -20.37315      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.94195 
           3706           0.2342       0.1620       0.2920       0.0100       0.6518       0.1964       0.1967    1.28005e+00     82      0        0.000    9.90000e+01    1.64734e-03     26.530     25.957     25.450     25.242     25.153     25.533      0.407      0.087      0.050      0.081      0.141      0.392    -14.03250    -14.60257    -14.89534    -14.91700    -15.01454    -15.14106       0.33171       0.21952       0.03037      -1.00000      -1.00000      -1.00000        0.25218 
         332934           0.1033       0.0755       0.1201       0.0483       0.1509       0.1002       0.1013    3.26695e+00     67      0        0.000    9.90000e+01    3.49956e-03     23.992     23.205     22.838     22.604     22.507     22.476      0.053      0.011      0.009      0.010      0.014      0.036    -14.59471    -15.26743    -15.58932    -15.73778    -15.79688    -15.88469       0.97424       0.47556       0.18803       0.12179       0.02043       0.23880        0.11624 
         190334           0.4513       0.0100       0.6876       0.0100       2.0000       0.4893       0.5384    6.52099e-02     48      0        0.000    9.90000e+01    5.40150e-03     27.605     27.377     26.463     25.994     25.797     25.578      1.246      0.281      0.117      0.145      0.248      0.568    -14.57590    -15.41284    -15.90637    -16.11737    -16.33481    -16.52334       0.66815       0.31233      -1.00000       0.61262      -1.00000      -1.00000        0.55591 
         294541           0.6084       0.0437       0.6755       0.0100       0.7902       0.2920       0.2165    7.29500e+00     41      0        0.000    9.90000e+01    8.37177e-03     30.059     27.343     26.804     25.902     25.989     26.244      1.539      0.357      0.159      0.138      0.208      0.494    -15.24502    -16.34776    -16.58345    -16.66597    -16.78290    -16.91150       0.28304       0.06646      -1.00000      -1.00000      -1.00000      -1.00000        0.78594 
         400313            1.233       1.0431       1.2930       0.9296       2.0000       1.2121       1.2058    3.25219e-01     52      0        0.000    9.90000e+01    1.94398e-01     27.264     26.626     25.999     25.474     24.780     24.362      0.584      0.144      0.078      0.090      0.092      0.191    -18.77984    -19.55268    -19.94444    -20.07967    -20.19549    -20.31464       0.21850       0.39252       1.27017       1.89712       2.22968       2.46140        1.17269 
         183098           0.5221       0.5105       0.5409       0.4166       0.5779       0.5197       0.5222    8.16382e-01     92      0        0.000    9.90000e+01    2.88522e-02     24.774     24.702     24.241     24.036     23.990     23.844      0.100      0.029      0.018      0.026      0.047      0.116    -17.47369    -17.84919    -18.02608    -17.99254    -18.06985    -18.19343       0.60896       0.15112       0.05558       0.60867       0.91470       1.16903        0.46432 
         269511            0.015       0.0100       0.3844       0.0100       2.0000       0.2994       0.0340    2.14369e-01     28      0        0.000    9.90000e+01    1.97316e-06     28.567     27.312     26.743     26.561     26.207     25.916      0.840      0.260      0.139      0.220      0.418      0.844     -5.67439     -6.77708     -7.32863     -7.50649     -7.73833     -7.92084       1.35587       0.09392       0.04754       0.07338      -1.00000      -1.00000        0.47469 
          19960           0.2732       0.1868       0.3212       0.0100       0.6184       0.3093       0.5191    2.45601e+00     50      0        0.000    9.90000e+01    4.41128e-03     25.965     25.844     25.082     24.776     24.496     24.457      0.398      0.078      0.034      0.048      0.085      0.200    -14.54958    -15.32559    -15.77687    -15.97954    -16.11737    -16.25837       0.13390       0.08222       0.08885       0.03660       0.32112       0.57575        0.52479 
         336786            0.267       0.2567       0.2808       0.0100       0.3133       0.2690       0.2684    6.42476e+00     41      0        0.000    9.90000e+01    5.98617e-03     27.075     25.335     24.548     24.331     24.032     23.993      0.384      0.051      0.023      0.032      0.050      0.143    -14.97818    -15.80101    -16.19300    -16.39357    -16.51049    -16.63910       0.18513       0.11823       0.08529       0.06010       0.29659       0.55122        0.28165 
